Run_name,sample_name,type,class,PCR_type,Ct,Ct_mean,Ct_SD,Quantity,Quantity_mean,Quantity_SD
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S1,16S,UNKNOWN,SYBR,17.91563225,17.90884209,0.009602738,62714.10938,63014.125,424.2834167
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S1,16S,UNKNOWN,SYBR,17.90205193,17.90884209,0.009602738,63314.13672,63014.125,424.2834167
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S2,16S,UNKNOWN,SYBR,23.54952621,23.52886963,0.029212823,1207.13147,1224.871094,25.08761597
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S2,16S,UNKNOWN,SYBR,23.50821304,23.52886963,0.029212823,1242.610718,1224.871094,25.08761597
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S3,16S,UNKNOWN,SYBR,19.73476982,19.77594566,0.058231436,17514.94531,17023.58594,694.8856812
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S3,16S,UNKNOWN,SYBR,19.81712151,19.77594566,0.058231436,16532.22852,17023.58594,694.8856812
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S4,16S,UNKNOWN,SYBR,22.2590332,22.31625366,0.080923297,2983.529297,2868.500488,162.6753082
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S4,16S,UNKNOWN,SYBR,22.37347603,22.31625366,0.080923297,2753.47168,2868.500488,162.6753082
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S5,16S,UNKNOWN,SYBR,17.23088646,17.18754005,0.061301075,101363.4297,104539.7656,4492.017578
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1929_S5,16S,UNKNOWN,SYBR,17.14419365,17.18754005,0.061301075,107716.1016,104539.7656,4492.017578
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_S0,16S,UNKNOWN,SYBR,19.84118271,19.87688446,0.050489902,16255.65137,15858.74023,561.3170776
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_S0,16S,UNKNOWN,SYBR,19.91258621,19.87688446,0.050489902,15461.8291,15858.74023,561.3170776
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_S1,16S,UNKNOWN,SYBR,13.84844112,13.84686756,0.002225354,1086150.25,1087350,1696.702759
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_S1,16S,UNKNOWN,SYBR,13.845294,13.84686756,0.002225354,1088549.75,1087350,1696.702759
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_S2,16S,UNKNOWN,SYBR,17.01119232,16.99391556,0.024431685,118244.6953,119694.5234,2050.366699
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_S2,16S,UNKNOWN,SYBR,16.9766407,16.99391556,0.024431685,121144.3516,119694.5234,2050.366699
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_SD,16S,UNKNOWN,SYBR,15.73154259,15.76918983,0.053240575,290038.3438,282580.8125,10546.54199
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_590_SD,16S,UNKNOWN,SYBR,15.80683613,15.76918983,0.053240575,275123.2813,282580.8125,10546.54199
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S0,16S,UNKNOWN,SYBR,19.54848099,19.55322075,0.006703035,19958.90625,19892.79492,93.4955368
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S0,16S,UNKNOWN,SYBR,19.55796051,19.55322075,0.006703035,19826.68359,19892.79492,93.4955368
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S2,16S,UNKNOWN,SYBR,22.53227997,22.5781517,0.064873777,2463.328125,2386.590576,108.5232849
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S2,16S,UNKNOWN,SYBR,22.62402534,22.5781517,0.064873777,2309.853027,2386.590576,108.5232849
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S3,16S,UNKNOWN,SYBR,17.64672089,17.63014603,0.023441739,75727.39844,76617.85156,1259.290894
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S3,16S,UNKNOWN,SYBR,17.61356926,17.63014603,0.023441739,77508.30469,76617.85156,1259.290894
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S4,16S,UNKNOWN,SYBR,12.95961952,12.93428993,0.035820775,2025584.125,2062205.25,51790.17969
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_637_S4,16S,UNKNOWN,SYBR,12.9089613,12.93428993,0.035820775,2098826.5,2062205.25,51790.17969
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S0,16S,UNKNOWN,SYBR,21.85891533,21.82880592,0.04258113,3949.776855,4034.949951,120.4529495
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S0,16S,UNKNOWN,SYBR,21.79869652,21.82880592,0.04258113,4120.123047,4034.949951,120.4529495
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S1,16S,UNKNOWN,SYBR,17.01138878,16.97916794,0.0455685,118228.4063,120960.8203,3864.217041
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S1,16S,UNKNOWN,SYBR,16.94694519,16.97916794,0.0455685,123693.2344,120960.8203,3864.217041
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S2,16S,UNKNOWN,SYBR,21.15752602,21.18808365,0.043213669,6458.874023,6323.412109,191.5717316
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S2,16S,UNKNOWN,SYBR,21.21863937,21.18808365,0.043213669,6187.950684,6323.412109,191.5717316
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S3,16S,UNKNOWN,SYBR,17.37523651,17.41362381,0.05428784,91606.10156,89205.60938,3394.814209
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S3,16S,UNKNOWN,SYBR,17.45201111,17.41362381,0.05428784,86805.10938,89205.60938,3394.814209
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S4,16S,UNKNOWN,SYBR,19.83954811,19.77980042,0.084495999,16274.29395,16985.45898,1005.738525
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S4,16S,UNKNOWN,SYBR,19.72005272,19.77980042,0.084495999,17696.62305,16985.45898,1005.738525
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S5,16S,UNKNOWN,SYBR,21.98888206,21.98222733,0.009409874,3605.75,3622.651367,23.90196991
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S5,16S,UNKNOWN,SYBR,21.97557449,21.98222733,0.009409874,3639.55249,3622.651367,23.90196991
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S6,16S,UNKNOWN,SYBR,17.34798622,17.33569527,0.017382035,93373.26563,94184.9375,1147.877319
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S6,16S,UNKNOWN,SYBR,17.32340431,17.33569527,0.017382035,94996.60938,94184.9375,1147.877319
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S7,16S,UNKNOWN,SYBR,15.17865562,15.19235897,0.019379457,427384.0938,423316.8125,5752.004395
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S7,16S,UNKNOWN,SYBR,15.20606232,15.19235897,0.019379457,419249.5313,423316.8125,5752.004395
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S8,16S,UNKNOWN,SYBR,18.29764557,18.28745461,0.014412199,47977.33203,48322.625,488.3152466
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S8,16S,UNKNOWN,SYBR,18.27726364,18.28745461,0.014412199,48667.91406,48322.625,488.3152466
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S9,16S,UNKNOWN,SYBR,16.23082161,16.28667259,0.078985214,204369.9375,196671.9531,10886.59375
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S9,16S,UNKNOWN,SYBR,16.34252357,16.28667259,0.078985214,188973.9688,196671.9531,10886.59375
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S10,16S,UNKNOWN,SYBR,18.87265396,18.82387924,0.06897787,32058.03125,33192.76563,1604.759521
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1866_S10,16S,UNKNOWN,SYBR,18.77510452,18.82387924,0.06897787,34327.50391,33192.76563,1604.759521
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S0,16S,UNKNOWN,SYBR,21.9551506,21.96742249,0.01735506,3692.048584,3660.55127,44.54393005
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S0,16S,UNKNOWN,SYBR,21.97969437,21.96742249,0.01735506,3629.053955,3660.55127,44.54393005
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S1,16S,UNKNOWN,SYBR,16.99746323,17.00551224,0.011383021,119388.4688,118718.4531,947.5396729
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S1,16S,UNKNOWN,SYBR,17.01356125,17.00551224,0.011383021,118048.4453,118718.4531,947.5396729
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S2,16S,UNKNOWN,SYBR,20.80194473,20.76423645,0.053328913,8287.756836,8512.789063,318.2429504
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S2,16S,UNKNOWN,SYBR,20.72652626,20.76423645,0.053328913,8737.820313,8512.789063,318.2429504
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S3,16S,UNKNOWN,SYBR,24.94952011,24.92503929,0.034621108,452.3077698,460.206604,11.1706171
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S3,16S,UNKNOWN,SYBR,24.90055847,24.92503929,0.034621108,468.1054077,460.206604,11.1706171
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S4,16S,UNKNOWN,SYBR,28.68975258,28.81667328,0.179494321,32.84532166,30.1676445,3.786808729
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S4,16S,UNKNOWN,SYBR,28.94359589,28.81667328,0.179494321,27.48996544,30.1676445,3.786808729
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S5,16S,UNKNOWN,SYBR,27.13444519,27.07702637,0.081202477,97.74385834,101.8418579,5.795441151
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S5,16S,UNKNOWN,SYBR,27.01960754,27.07702637,0.081202477,105.9398499,101.8418579,5.795441151
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S6,16S,UNKNOWN,SYBR,22.80834007,22.85046387,0.059572041,2029.82019,1971.603638,82.33063507
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S6,16S,UNKNOWN,SYBR,22.89258766,22.85046387,0.059572041,1913.387085,1971.603638,82.33063507
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S7,16S,UNKNOWN,SYBR,23.20285416,23.19267654,0.014394666,1539.294556,1550.359131,15.64775848
,,,,,,,,,,
20140924_16S_LB_data.tmp,SE_1895_S7,16S,UNKNOWN,SYBR,23.18249702,23.19267654,0.014394666,1561.423828,1550.359131,15.64775848
,,,,,,,,,,
20140924_16S_LB_data.tmp,,16S,NTC,SYBR,29.58963394,,,,,
,,,,,,,,,,
20140924_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140924_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140924_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.865613461,7.80957222,0.162684649,100000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.626274586,7.80957222,0.162684649,100000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.93682766,7.80957222,0.162684649,100000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.16512489,10.1626339,0.019791272,10000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.14171505,10.1626339,0.019791272,10000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.18106174,10.1626339,0.019791272,10000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.22971153,13.21794128,0.083587423,1000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.12909126,13.21794128,0.083587423,1000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.2950182,13.21794128,0.083587423,1000000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.87599373,16.87870979,0.096584357,100000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.78351212,16.87870979,0.096584357,100000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.97662354,16.87870979,0.096584357,100000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.39541245,20.42327118,0.039978217,10000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.40532303,20.42327118,0.039978217,10000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.46907806,20.42327118,0.039978217,10000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,23.85342026,23.84187889,0.02107361,1000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,23.81755638,23.84187889,0.02107361,1000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,23.85466194,23.84187889,0.02107361,1000,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,27.35383987,27.22820091,0.146687999,100,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,27.06700134,27.22820091,0.146687999,100,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,STANDARD,SYBR,27.26375771,27.22820091,0.146687999,100,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,NTC,SYBR,30.90134811,,,,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,quantity control sample,16S,UNKNOWN,SYBR,15.24785423,15.26150894,0.019309999,357199.9063,353844,4745.990234
,,,,,,,,,,
20140926_16S_LB_data.tmp,quantity control sample,16S,UNKNOWN,SYBR,15.2751627,15.26150894,0.019309999,350488.0625,353844,4745.990234
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_1895_S8,16S,UNKNOWN,SYBR,24.73583603,24.79278183,0.080534875,490.5561218,471.8993225,26.38469887
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_1895_S8,16S,UNKNOWN,SYBR,24.84972954,24.79278183,0.080534875,453.2425232,471.8993225,26.38469887
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_1895_S9,16S,UNKNOWN,SYBR,23.76780128,23.84617615,0.110838793,960.979248,911.4105835,70.10067749
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_1895_S9,16S,UNKNOWN,SYBR,23.92455101,23.84617615,0.110838793,861.8419189,911.4105835,70.10067749
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_1895_S10,16S,UNKNOWN,SYBR,19.71973991,19.7573185,0.053144142,15991.36426,15584.6543,575.1740723
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_1895_S10,16S,UNKNOWN,SYBR,19.79489708,19.7573185,0.053144142,15177.94531,15584.6543,575.1740723
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S1,16S,UNKNOWN,SYBR,20.32173729,20.32165527,0.000114639,10526.45215,10527.04492,0.838308215
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S1,16S,UNKNOWN,SYBR,20.32157516,20.32165527,0.000114639,10527.6377,10527.04492,0.838308215
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S2,16S,UNKNOWN,SYBR,16.08173943,16.10890579,0.038417697,200149.5781,196443.2188,5241.583496
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S2,16S,UNKNOWN,SYBR,16.13607025,16.10890579,0.038417697,192736.8594,196443.2188,5241.583496
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S3,16S,UNKNOWN,SYBR,16.2987175,16.30809021,0.013256364,172146.9219,171033.3125,1574.870483
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S3,16S,UNKNOWN,SYBR,16.31746483,16.30809021,0.013256364,169919.7188,171033.3125,1574.870483
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S4,16S,UNKNOWN,SYBR,15.68763351,15.70943165,0.030827217,263174.5625,259249.4688,5550.920898
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_512_S4,16S,UNKNOWN,SYBR,15.73122978,15.70943165,0.030827217,255324.375,259249.4688,5550.920898
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S0,16S,UNKNOWN,SYBR,17.67700958,17.75956726,0.116754189,66086.4375,62505.90234,5063.641602
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S0,16S,UNKNOWN,SYBR,17.84212494,17.75956726,0.116754189,58925.36719,62505.90234,5063.641602
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S1,16S,UNKNOWN,SYBR,12.79284,12.85597515,0.089286581,1965672.25,1883140.5,116717.4297
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S1,16S,UNKNOWN,SYBR,12.9191103,12.85597515,0.089286581,1800608.875,1883140.5,116717.4297
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S2,16S,UNKNOWN,SYBR,16.11663055,16.13192368,0.021627739,195357.0625,193303.7031,2903.888672
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S2,16S,UNKNOWN,SYBR,16.1472168,16.13192368,0.021627739,191250.3438,193303.7031,2903.888672
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S3,16S,UNKNOWN,SYBR,15.61322594,15.65154171,0.054186687,277134.3125,269951.3125,10158.2959
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_735_S3,16S,UNKNOWN,SYBR,15.68985748,15.65154171,0.054186687,262768.3125,269951.3125,10158.2959
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S0,16S,UNKNOWN,SYBR,20.94284248,20.91182709,0.043863744,6837.767578,6988.303711,212.8902435
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S0,16S,UNKNOWN,SYBR,20.88080978,20.91182709,0.043863744,7138.839844,6988.303711,212.8902435
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S1,16S,UNKNOWN,SYBR,27.77759933,27.83834457,0.085908093,59.30418777,56.90450668,3.393661499
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S1,16S,UNKNOWN,SYBR,27.89909172,27.83834457,0.085908093,54.50482559,56.90450668,3.393661499
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S2,16S,UNKNOWN,SYBR,19.22345924,19.25327492,0.04216573,22573.43359,22115.47656,647.647644
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S2,16S,UNKNOWN,SYBR,19.28309059,19.25327492,0.04216573,21657.52148,22115.47656,647.647644
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S3,16S,UNKNOWN,SYBR,16.24643707,16.2289772,0.024693333,178513.3125,180704.9063,3099.370605
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S3,16S,UNKNOWN,SYBR,16.21151543,16.2289772,0.024693333,182896.4844,180704.9063,3099.370605
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S4,16S,UNKNOWN,SYBR,14.80151749,14.77654076,0.035323106,487031.375,495629.5,12159.5625
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S4,16S,UNKNOWN,SYBR,14.75156307,14.77654076,0.035323106,504227.5938,495629.5,12159.5625
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S5,16S,UNKNOWN,SYBR,27.58702278,27.47224045,0.162325382,67.69806671,73.54972076,8.275488853
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_275_S5,16S,UNKNOWN,SYBR,27.35746002,27.47224045,0.162325382,79.40137482,73.54972076,8.275488853
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S0,16S,UNKNOWN,SYBR,26.40425491,26.40114021,0.004404851,153.9500122,154.2838135,0.472066283
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S0,16S,UNKNOWN,SYBR,26.39802551,26.40114021,0.004404851,154.6176147,154.2838135,0.472066283
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S1,16S,UNKNOWN,SYBR,28.19361496,28.16973877,0.03376738,44.42082977,45.16992569,1.059381604
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S1,16S,UNKNOWN,SYBR,28.14586067,28.16973877,0.03376738,45.91902161,45.16992569,1.059381604
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S2,16S,UNKNOWN,SYBR,26.81858063,26.76814079,0.071332701,115.449173,119.6391754,5.925563812
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S2,16S,UNKNOWN,SYBR,26.71770096,26.76814079,0.071332701,123.8291855,119.6391754,5.925563812
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S3,16S,UNKNOWN,SYBR,26.43251038,26.4270401,0.007737487,150.9579468,151.5338287,0.814420104
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S3,16S,UNKNOWN,SYBR,26.42156792,26.4270401,0.007737487,152.1097107,151.5338287,0.814420104
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S4,16S,UNKNOWN,SYBR,21.21627998,21.17995644,0.051369254,5654.925781,5801.266602,206.9568329
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_330_S4,16S,UNKNOWN,SYBR,21.14363289,21.17995644,0.051369254,5947.606934,5801.266602,206.9568329
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S0,16S,UNKNOWN,SYBR,16.88578606,16.81257248,0.103540979,114498.3828,120627.75,8668.228516
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S0,16S,UNKNOWN,SYBR,16.73935699,16.81257248,0.103540979,126757.1094,120627.75,8668.228516
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S1,16S,UNKNOWN,SYBR,15.34766293,15.35634804,0.012282603,333274.5938,331276.0938,2826.305908
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S1,16S,UNKNOWN,SYBR,15.36503315,15.35634804,0.012282603,329277.5938,331276.0938,2826.305908
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S2,16S,UNKNOWN,SYBR,15.59421349,15.62083054,0.037642192,280818.5313,275721.375,7208.445313
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S2,16S,UNKNOWN,SYBR,15.64744759,15.62083054,0.037642192,270624.25,275721.375,7208.445313
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S3,16S,UNKNOWN,SYBR,17.18278885,17.14629745,0.051606625,93154.32813,95576.4375,3425.379883
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S3,16S,UNKNOWN,SYBR,17.10980606,17.14629745,0.051606625,97998.54688,95576.4375,3425.379883
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S4,16S,UNKNOWN,SYBR,16.44222069,16.39969254,0.060142539,155814.875,160556.3438,6705.460449
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S4,16S,UNKNOWN,SYBR,16.35716629,16.39969254,0.060142539,165297.8281,160556.3438,6705.460449
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S5,16S,UNKNOWN,SYBR,12.51901722,12.51638794,0.003718364,2377468.5,2381818.5,6151.829102
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S5,16S,UNKNOWN,SYBR,12.51375866,12.51638794,0.003718364,2386168.5,2381818.5,6151.829102
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S6,16S,UNKNOWN,SYBR,13.24747276,13.25607586,0.012166615,1433385,1424870.25,12041.58691
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S6,16S,UNKNOWN,SYBR,13.26467896,13.25607586,0.012166615,1416355.625,1424870.25,12041.58691
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S7,16S,UNKNOWN,SYBR,16.98634529,16.9843235,0.002859242,106773.5859,106923.75,212.3585358
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S7,16S,UNKNOWN,SYBR,16.98230171,16.9843235,0.002859242,107073.9063,106923.75,212.3585358
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S8,16S,UNKNOWN,SYBR,16.68385315,16.65316391,0.043399788,131739.5156,134608.4688,4057.323486
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S8,16S,UNKNOWN,SYBR,16.62247658,16.65316391,0.043399788,137477.4375,134608.4688,4057.323486
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S9,16S,UNKNOWN,SYBR,16.17186165,16.14295387,0.040881768,188004.25,191856.1563,5447.429199
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S9,16S,UNKNOWN,SYBR,16.1140461,16.14295387,0.040881768,195708.0781,191856.1563,5447.429199
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S10,16S,UNKNOWN,SYBR,19.34043121,19.35131073,0.015387309,20811.85938,20655.75195,220.7692261
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S10,16S,UNKNOWN,SYBR,19.36219215,19.35131073,0.015387309,20499.64453,20655.75195,220.7692261
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S11,16S,UNKNOWN,SYBR,13.61395645,13.57752419,0.051523678,1111236.125,1140081.75,40793.96094
,,,,,,,,,,
20140926_16S_LB_data.tmp,SE_358_S11,16S,UNKNOWN,SYBR,13.54109097,13.57752419,0.051523678,1168927.5,1140081.75,40793.96094
,,,,,,,,,,
20140926_16S_LB_data.tmp,,16S,NTC,SYBR,29.96691704,,,,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140926_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,8.133777618,7.993508816,0.12242873,100000000,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.908135891,7.993508816,0.12242873,100000000,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.938611507,7.993508816,0.12242873,100000000,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.37404919,10.3814621,0.019263273,10000000,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.36700535,10.3814621,0.019263273,10000000,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.40332985,10.3814621,0.019263273,10000000,,
,,,,,,,,,,
20140929_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.51801872,13.45066071,0.059517164,1000000,,
,,,,,,,,,,
